airline,arrival,class,currency,departure,points,program,tax,type,unit
AF,FRA,Economy,HKD,HKG,45000,QFF,993.0,Classic Reward,Points
AF,LAX,Economy,EUR,AMS,45000,QFF,288.89,Classic Reward,Points
AF,HKG,Economy,EUR,MAD,45000,QFF,213.94,Classic Reward,Points
AF,MXP,Economy,HKD,HKG,45000,QFF,993.0,Classic Reward,Points
AF,MAD,Economy,USD,LAX,45000,QFF,318.7,Classic Reward,Points
AF,AMS,Economy,USD,LAX,45000,QFF,318.7,Classic Reward,Points
AF,LAX,Economy,EUR,MAD,45000,QFF,235.5,Classic Reward,Points
AF,CDG,Economy,HKD,HKG,45000,QFF,835.0,Classic Reward,Points
AF,AMS,Economy,USD,SFO,45000,QFF,318.7,Classic Reward,Points
AF,HKG,Economy,GBP,MAN,45000,QFF,277.08,Classic Reward,Points
AF,HKG,Economy,EUR,FRA,45000,QFF,294.92,Classic Reward,Points
AF,HKG,Economy,EUR,MXP,45000,QFF,220.03,Classic Reward,Points
AF,DFW,Economy,EUR,HEL,45000,QFF,232.83,Classic Reward,Points
AF,HEL,Economy,USD,SEA,45000,QFF,318.7,Classic Reward,Points
AF,BCN,Economy,USD,SFO,45000,QFF,318.7,Classic Reward,Points
AF,SFO,Economy,EUR,MAD,45000,QFF,235.43,Classic Reward,Points
AF,HEL,Economy,USD,DFW,45000,QFF,318.7,Classic Reward,Points
AF,HKG,Economy,CHF,ZRH,45000,QFF,236.4,Classic Reward,Points
AF,BOS,Economy,JPY,HND,66200,QFF,64680.0,Classic Reward,Points
AF,NRT,Economy,USD,BOS,66200,QFF,348.8,Classic Reward,Points
AF,EWR,Economy,JPY,HND,66200,QFF,64950.0,Classic Reward,Points
AF,HND,Economy,USD,ORD,66200,QFF,348.8,Classic Reward,Points
AF,IAD,Business,GBP,LHR,75000,QFF,785.19,Classic Reward,Points
AF,EWR,Business,GBP,LHR,75000,QFF,785.19,Classic Reward,Points
AF,JFK,Business,EUR,BCN,75000,QFF,459.54,Classic Reward,Points
AF,IAD,Business,EUR,AMS,75000,QFF,464.89,Classic Reward,Points
AF,AMS,Business,USD,IAD,75000,QFF,1068.7,Classic Reward,Points
AF,LHR,Business,USD,IAD,75000,QFF,1069.3,Classic Reward,Points
AF,AMS,Business,USD,ORD,75000,QFF,1068.7,Classic Reward,Points
AF,JFK,Business,EUR,CDG,75000,QFF,440.65,Classic Reward,Points
AF,LHR,Business,USD,EWR,75000,QFF,1069.3,Classic Reward,Points
AF,ORD,Business,EUR,AMS,75000,QFF,465.4,Classic Reward,Points
AF,CDG,Business,USD,JFK,75000,QFF,1005.8,Classic Reward,Points
AF,ORD,Business,GBP,LHR,75000,QFF,785.19,Classic Reward,Points
AF,CDG,Business,USD,ORD,75000,QFF,1005.8,Classic Reward,Points
AF,DEL,Business,GBP,LHR,75000,QFF,430.29,Classic Reward,Points
AF,LHR,Business,USD,ORD,75000,QFF,1069.3,Classic Reward,Points
AF,CDG,Business,USD,EWR,75000,QFF,1005.8,Classic Reward,Points
AF,EWR,Business,EUR,CDG,75000,QFF,440.65,Classic Reward,Points
AF,ORD,Business,EUR,CDG,75000,QFF,440.65,Classic Reward,Points
AF,ORD,Business,EUR,MAD,75000,QFF,460.5,Classic Reward,Points
AF,IAD,Business,EUR,CDG,75000,QFF,440.65,Classic Reward,Points
AF,CDG,Business,USD,IAD,75000,QFF,1005.8,Classic Reward,Points
AF,CMN,Business,USD,IAD,90000,QFF,1078.7,Classic Reward,Points
AF,HEL,Business,USD,EWR,90000,QFF,1068.7,Classic Reward,Points
AF,CMN,Business,USD,EWR,90000,QFF,1078.7,Classic Reward,Points
AF,BLR,Business,GBP,LHR,90000,QFF,430.29,Classic Reward,Points
AF,CDG,Business,USD,SFO,90000,QFF,1005.8,Classic Reward,Points
AF,CDG,Business,USD,DFW,90000,QFF,1005.8,Classic Reward,Points
AF,FCO,Business,USD,DFW,90000,QFF,1068.8,Classic Reward,Points
AF,DFW,Business,EUR,MAD,90000,QFF,460.5,Classic Reward,Points
AF,MAA,Business,GBP,LHR,90000,QFF,427.29,Classic Reward,Points
AF,LHR,Business,USD,SFO,90000,QFF,1069.3,Classic Reward,Points
AF,DFW,Business,EUR,DUB,90000,QFF,351.99,Classic Reward,Points
AF,CDG,Business,USD,SEA,90000,QFF,1005.8,Classic Reward,Points
AF,DFW,Business,EUR,FRA,90000,QFF,491.48,Classic Reward,Points
AF,BOM,Business,EUR,HEL,90000,QFF,273.28,Classic Reward,Points
AF,FRA,Business,USD,DFW,90000,QFF,1068.4,Classic Reward,Points
AF,EWR,Business,EUR,HEL,90000,QFF,409.83,Classic Reward,Points
AF,CDG,Business,USD,LAX,90000,QFF,1005.8,Classic Reward,Points
AF,LHR,Business,USD,DFW,90000,QFF,1069.3,Classic Reward,Points
AF,ORD,Business,EUR,HEL,90000,QFF,409.84,Classic Reward,Points
AF,LAX,Business,EUR,CDG,90000,QFF,446.64,Classic Reward,Points
AF,MXP,Business,HKD,HKG,104500,QFF,1172.0,Classic Reward,Points
AF,FRA,Business,HKD,HKG,104500,QFF,1171.0,Classic Reward,Points
AF,AMS,Business,USD,SFO,104500,QFF,1068.7,Classic Reward,Points
AF,CDG,Business,HKD,HKG,104500,QFF,1005.0,Classic Reward,Points
AF,HKG,Business,EUR,MXP,104500,QFF,286.03,Classic Reward,Points
AF,HKG,Business,EUR,MAD,104500,QFF,279.94,Classic Reward,Points
AF,HEL,Business,USD,SEA,104500,QFF,1068.7,Classic Reward,Points
AF,HKG,Business,EUR,FRA,104500,QFF,360.92,Classic Reward,Points
AF,LAX,Business,EUR,MAD,104500,QFF,466.5,Classic Reward,Points
AF,LAX,Business,EUR,BCN,104500,QFF,465.53,Classic Reward,Points
AF,HKG,Business,GBP,LHR,104500,QFF,444.29,Classic Reward,Points
AF,LAX,Business,EUR,AMS,104500,QFF,471.33,Classic Reward,Points
AF,BCN,Business,USD,SFO,104500,QFF,1068.7,Classic Reward,Points
AF,SFO,Business,EUR,MAD,104500,QFF,466.51,Classic Reward,Points
AF,AMS,Business,HKD,HKG,104500,QFF,1146.0,Classic Reward,Points
AF,PVG,Business,GBP,LHR,104500,QFF,472.49,Classic Reward,Points
AF,HKG,Business,EUR,CDG,104500,QFF,310.09,Classic Reward,Points
AF,PVG,Business,EUR,HEL,104500,QFF,321.58,Classic Reward,Points
AF,HKG,Business,GBP,MAN,104500,QFF,443.08,Classic Reward,Points
AF,HKG,Business,CHF,ZRH,104500,QFF,306.3,Classic Reward,Points
AF,ZRH,Business,HKD,HKG,104500,QFF,1173.0,Classic Reward,Points
AF,SFO,Business,EUR,BCN,104500,QFF,465.53,Classic Reward,Points
AF,DFW,Business,EUR,HEL,104500,QFF,409.84,Classic Reward,Points
AF,LAX,Business,EUR,HEL,104500,QFF,415.83,Classic Reward,Points
AF,HKG,Business,EUR,AMS,104500,QFF,329.23,Classic Reward,Points
AF,HND,Business,USD,ORD,159000,QFF,778.8,Classic Reward,Points
AF,HND,Business,USD,BOS,159000,QFF,778.8,Classic Reward,Points
AF,HND,Business,CAD,YVR,159000,QFF,1255.56,Classic Reward,Points
AF,BOS,Business,JPY,HND,159000,QFF,65940.0,Classic Reward,Points
AF,EWR,Business,JPY,HND,159000,QFF,66840.0,Classic Reward,Points
AT,BCN,Economy,USD,JFK,30200,QFF,238.5,Classic Reward,Points
AT,JFK,Economy,EUR,MAD,30200,QFF,258.91,Classic Reward,Points
AT,CDG,Economy,USD,JFK,30200,QFF,238.5,Classic Reward,Points
AT,ORY,Economy,USD,JFK,30200,QFF,238.5,Classic Reward,Points
AT,JFK,Economy,EUR,BCN,30200,QFF,254.94,Classic Reward,Points
AT,JFK,Economy,EUR,ORY,30200,QFF,291.38,Classic Reward,Points
AT,CMN,Economy,USD,JFK,30200,QFF,168.8,Classic Reward,Points
AT,CMN,Economy,USD,IAD,30200,QFF,168.8,Classic Reward,Points
AT,MAD,Economy,USD,JFK,30200,QFF,238.5,Classic Reward,Points
AT,LHR,Economy,USD,IAD,37800,QFF,238.9,Classic Reward,Points
AT,LGW,Economy,USD,IAD,37800,QFF,238.5,Classic Reward,Points
AT,ORY,Economy,USD,IAD,37800,QFF,238.5,Classic Reward,Points
AT,CDG,Economy,USD,IAD,37800,QFF,238.5,Classic Reward,Points
AT,IAD,Economy,EUR,CDG,37800,QFF,294.01,Classic Reward,Points
AT,AMS,Economy,USD,IAD,37800,QFF,238.5,Classic Reward,Points
AT,FCO,Economy,USD,JFK,37800,QFF,238.2,Classic Reward,Points
AT,IAD,Economy,EUR,ORY,37800,QFF,291.38,Classic Reward,Points
AT,CDG,Business,USD,JFK,75000,QFF,238.5,Classic Reward,Points
AT,CMN,Business,USD,JFK,75000,QFF,218.8,Classic Reward,Points
AT,JFK,Business,EUR,BCN,75000,QFF,254.94,Classic Reward,Points
AT,JFK,Business,EUR,ORY,75000,QFF,346.94,Classic Reward,Points
AT,MAD,Business,USD,JFK,75000,QFF,238.5,Classic Reward,Points
AT,ORY,Business,USD,JFK,75000,QFF,238.5,Classic Reward,Points
AT,BCN,Business,USD,JFK,75000,QFF,238.5,Classic Reward,Points
AT,CMN,Business,USD,IAD,75000,QFF,218.8,Classic Reward,Points
AT,JFK,Business,EUR,MAD,75000,QFF,258.91,Classic Reward,Points
AT,IAD,Business,EUR,ORY,90000,QFF,346.94,Classic Reward,Points
AT,ORY,Business,USD,IAD,90000,QFF,238.5,Classic Reward,Points
AT,AMS,Business,USD,IAD,90000,QFF,238.5,Classic Reward,Points
AT,CDG,Business,USD,IAD,90000,QFF,238.5,Classic Reward,Points
AT,IAD,Business,EUR,CDG,90000,QFF,349.44,Classic Reward,Points
AT,FCO,Business,USD,JFK,90000,QFF,238.9,Classic Reward,Points
AT,AMS,Business,USD,JFK,90000,QFF,238.5,Classic Reward,Points
AY,HEL,Economy,INR,DEL,24500,QFF,2765.0,Classic Reward,Points
AY,DEL,Economy,EUR,HEL,24500,QFF,32.72,Classic Reward,Points
AY,LHR,Economy,INR,DEL,30200,QFF,3873.0,Classic Reward,Points
AY,HEL,Economy,USD,ORD,30200,QFF,205.8,Classic Reward,Points
AY,ICN,Economy,EUR,HEL,30200,QFF,32.72,Classic Reward,Points
AY,DEL,Economy,GBP,LHR,30200,QFF,127.49,Classic Reward,Points
AY,HEL,Economy,KRW,ICN,30200,QFF,49700.0,Classic Reward,Points
AY,HEL,Economy,USD,JFK,30200,QFF,205.8,Classic Reward,Points
AY,HEL,Economy,USD,SEA,30200,QFF,205.8,Classic Reward,Points
AY,HEL,Economy,CNY,PVG,30200,QFF,90.0,Classic Reward,Points
AY,JFK,Economy,EUR,AMS,37800,QFF,128.27,Classic Reward,Points
AY,CDG,Economy,USD,ORD,37800,QFF,212.9,Classic Reward,Points
AY,DFW,Economy,EUR,HEL,37800,QFF,69.27,Classic Reward,Points
AY,NRT,Economy,EUR,HEL,37800,QFF,159.22,Classic Reward,Points
AY,JFK,Economy,GBP,LHR,37800,QFF,159.89,Classic Reward,Points
AY,KIX,Economy,EUR,HEL,37800,QFF,159.22,Classic Reward,Points
AY,PVG,Economy,GBP,LHR,37800,QFF,114.59,Classic Reward,Points
AY,BKK,Economy,EUR,HEL,37800,QFF,34.04,Classic Reward,Points
AY,AMS,Economy,USD,ORD,37800,QFF,212.9,Classic Reward,Points
AY,FCO,Economy,USD,JFK,37800,QFF,212.9,Classic Reward,Points
AY,HEL,Economy,USD,DFW,37800,QFF,205.8,Classic Reward,Points
AY,HEL,Economy,JPY,NRT,37800,QFF,53810.0,Classic Reward,Points
AY,BCN,Economy,USD,JFK,37800,QFF,212.9,Classic Reward,Points
AY,HEL,Economy,USD,LAX,37800,QFF,205.8,Classic Reward,Points
AY,LHR,Economy,CNY,PVG,37800,QFF,186.0,Classic Reward,Points
AY,HKG,Economy,EUR,HEL,37800,QFF,32.72,Classic Reward,Points
AY,HEL,Economy,JPY,KIX,37800,QFF,53900.0,Classic Reward,Points
AY,HEL,Economy,SGD,SIN,37800,QFF,87.1,Classic Reward,Points
AY,SIN,Economy,EUR,HEL,37800,QFF,32.72,Classic Reward,Points
AY,CDG,Economy,USD,JFK,37800,QFF,212.9,Classic Reward,Points
AY,JFK,Economy,EUR,CDG,37800,QFF,99.41,Classic Reward,Points
AY,LHR,Economy,USD,JFK,37800,QFF,212.9,Classic Reward,Points
AY,ORD,Economy,EUR,AMS,37800,QFF,128.28,Classic Reward,Points
AY,JFK,Economy,EUR,BCN,37800,QFF,75.41,Classic Reward,Points
AY,AMS,Economy,USD,JFK,37800,QFF,212.9,Classic Reward,Points
AY,HEL,Economy,JPY,HND,37800,QFF,53850.0,Classic Reward,Points
AY,JFK,Economy,EUR,FCO,37800,QFF,88.87,Classic Reward,Points
AY,ORD,Economy,EUR,CDG,37800,QFF,99.41,Classic Reward,Points
AY,ORD,Economy,GBP,LHR,37800,QFF,159.89,Classic Reward,Points
AY,HEL,Economy,HKD,HKG,37800,QFF,335.0,Classic Reward,Points
AY,HEL,Economy,THB,BKK,37800,QFF,1355.0,Classic Reward,Points
AY,CDG,Economy,USD,SEA,44200,QFF,212.9,Classic Reward,Points
AY,SEA,Economy,EUR,CDG,44200,QFF,99.41,Classic Reward,Points
AY,LHR,Economy,USD,SEA,44200,QFF,212.9,Classic Reward,Points
AY,DUB,Economy,USD,DFW,45000,QFF,212.9,Classic Reward,Points
AY,LHR,Economy,SGD,SIN,45000,QFF,105.0,Classic Reward,Points
AY,LHR,Economy,USD,LAX,45000,QFF,212.9,Classic Reward,Points
AY,HKG,Economy,EUR,FRA,45000,QFF,120.8,Classic Reward,Points
AY,LHR,Economy,JPY,HND,45000,QFF,60410.0,Classic Reward,Points
AY,CDG,Economy,USD,LAX,45000,QFF,212.9,Classic Reward,Points
AY,HND,Economy,EUR,CDG,45000,QFF,217.35,Classic Reward,Points
AY,NRT,Economy,EUR,FRA,45000,QFF,275.3,Classic Reward,Points
AY,HKG,Economy,GBP,LHR,45000,QFF,132.49,Classic Reward,Points
AY,AMS,Economy,HKD,HKG,45000,QFF,440.0,Classic Reward,Points
AY,LHR,Economy,JPY,NRT,45000,QFF,60430.0,Classic Reward,Points
AY,HND,Economy,GBP,LHR,45000,QFF,255.49,Classic Reward,Points
AY,HKG,Economy,EUR,MXP,45000,QFF,45.91,Classic Reward,Points
AY,FCO,Economy,USD,DFW,45000,QFF,212.9,Classic Reward,Points
AY,CDG,Economy,JPY,NRT,45000,QFF,60430.0,Classic Reward,Points
AY,FRA,Economy,JPY,HND,45000,QFF,60470.0,Classic Reward,Points
AY,LHR,Economy,USD,DFW,45000,QFF,212.9,Classic Reward,Points
AY,ZRH,Economy,HKD,HKG,45000,QFF,440.0,Classic Reward,Points
AY,FRA,Economy,HKD,HKG,45000,QFF,440.0,Classic Reward,Points
AY,AMS,Economy,USD,LAX,45000,QFF,212.9,Classic Reward,Points
AY,FRA,Economy,JPY,NRT,45000,QFF,60430.0,Classic Reward,Points
AY,LAX,Economy,EUR,AMS,45000,QFF,128.27,Classic Reward,Points
AY,MXP,Economy,HKD,HKG,45000,QFF,440.0,Classic Reward,Points
AY,HKG,Economy,EUR,AMS,45000,QFF,86.11,Classic Reward,Points
AY,SIN,Economy,GBP,LHR,45000,QFF,131.49,Classic Reward,Points
AY,NRT,Economy,GBP,LHR,45000,QFF,255.49,Classic Reward,Points
AY,HND,Economy,EUR,FRA,45000,QFF,275.3,Classic Reward,Points
AY,HKG,Economy,EUR,CDG,45000,QFF,62.85,Classic Reward,Points
AY,MAD,Economy,HKD,HKG,45000,QFF,440.0,Classic Reward,Points
AY,JFK,Economy,EUR,MAD,45000,QFF,76.38,Classic Reward,Points
AY,CDG,Economy,JPY,HND,45000,QFF,60470.0,Classic Reward,Points
AY,HKG,Economy,CHF,ZRH,45000,QFF,55.05,Classic Reward,Points
AY,DFW,Economy,EUR,CDG,45000,QFF,99.4,Classic Reward,Points
AY,CDG,Economy,USD,DFW,45000,QFF,212.9,Classic Reward,Points
AY,FRA,Economy,USD,DFW,45000,QFF,212.9,Classic Reward,Points
AY,ORD,Economy,EUR,MAD,45000,QFF,76.38,Classic Reward,Points
AY,HKG,Economy,GBP,MAN,45000,QFF,131.28,Classic Reward,Points
AY,LAX,Economy,GBP,LHR,45000,QFF,158.89,Classic Reward,Points
AY,LAX,Economy,EUR,CDG,45000,QFF,99.4,Classic Reward,Points
AY,LHR,Economy,HKD,HKG,45000,QFF,440.0,Classic Reward,Points
AY,LAX,Economy,EUR,BCN,50300,QFF,75.41,Classic Reward,Points
AY,NRT,Economy,EUR,MAD,50300,QFF,194.32,Classic Reward,Points
AY,HND,Economy,EUR,MAD,50300,QFF,194.32,Classic Reward,Points
AY,BCN,Economy,USD,LAX,50300,QFF,212.9,Classic Reward,Points
AY,MAD,Economy,USD,DFW,50300,QFF,212.9,Classic Reward,Points
AY,LAX,Economy,EUR,MAD,50300,QFF,76.37,Classic Reward,Points
AY,MAD,Economy,USD,LAX,50300,QFF,212.9,Classic Reward,Points
AY,HEL,Business,INR,DEL,61200,QFF,2860.0,Classic Reward,Points
AY,HEL,Business,KRW,ICN,75000,QFF,49700.0,Classic Reward,Points
AY,LHR,Business,INR,DEL,75000,QFF,3968.0,Classic Reward,Points
AY,ICN,Business,EUR,HEL,75000,QFF,32.72,Classic Reward,Points
AY,HEL,Business,CNY,PVG,75000,QFF,90.0,Classic Reward,Points
AY,PVG,Business,EUR,HEL,75000,QFF,17.72,Classic Reward,Points
AY,DEL,Business,GBP,LHR,75000,QFF,234.49,Classic Reward,Points
AY,JFK,Business,EUR,BCN,90000,QFF,75.41,Classic Reward,Points
AY,KIX,Business,EUR,HEL,90000,QFF,157.72,Classic Reward,Points
AY,LHR,Business,CNY,PVG,90000,QFF,186.0,Classic Reward,Points
AY,PVG,Business,GBP,LHR,90000,QFF,221.59,Classic Reward,Points
AY,JFK,Business,EUR,FCO,90000,QFF,88.87,Classic Reward,Points
AY,ORD,Business,GBP,LHR,90000,QFF,265.89,Classic Reward,Points
AY,HEL,Business,JPY,NRT,90000,QFF,53810.0,Classic Reward,Points
AY,JFK,Business,EUR,CDG,90000,QFF,154.97,Classic Reward,Points
AY,HEL,Business,THB,BKK,90000,QFF,1325.0,Classic Reward,Points
AY,BKK,Business,EUR,HEL,90000,QFF,34.04,Classic Reward,Points
AY,DFW,Business,EUR,HEL,90000,QFF,69.27,Classic Reward,Points
AY,HEL,Business,JPY,KIX,90000,QFF,53900.0,Classic Reward,Points
AY,JFK,Business,GBP,LHR,90000,QFF,265.99,Classic Reward,Points
AY,HEL,Business,JPY,HND,90000,QFF,53850.0,Classic Reward,Points
AY,HEL,Business,HKD,HKG,90000,QFF,355.0,Classic Reward,Points
AY,HKG,Business,EUR,HEL,90000,QFF,32.72,Classic Reward,Points
AY,ORD,Business,EUR,CDG,90000,QFF,154.97,Classic Reward,Points
AY,LAX,Business,EUR,CDG,104500,QFF,154.96,Classic Reward,Points
AY,ORD,Business,EUR,MAD,104500,QFF,76.38,Classic Reward,Points
AY,ZRH,Business,HKD,HKG,104500,QFF,460.0,Classic Reward,Points
AY,NRT,Business,GBP,LHR,104500,QFF,350.09,Classic Reward,Points
AY,DFW,Business,EUR,CDG,104500,QFF,154.96,Classic Reward,Points
AY,LHR,Business,JPY,HND,104500,QFF,61560.0,Classic Reward,Points
AY,HKG,Business,CHF,ZRH,104500,QFF,55.05,Classic Reward,Points
AY,HND,Business,EUR,FRA,104500,QFF,245.8,Classic Reward,Points
AY,FRA,Business,HKD,HKG,104500,QFF,460.0,Classic Reward,Points
AY,HKG,Business,GBP,LHR,104500,QFF,242.49,Classic Reward,Points
AY,MXP,Business,HKD,HKG,104500,QFF,460.0,Classic Reward,Points
AY,FRA,Business,JPY,NRT,104500,QFF,61600.0,Classic Reward,Points
AY,SEA,Business,EUR,CDG,104500,QFF,154.97,Classic Reward,Points
AY,JFK,Business,EUR,MAD,104500,QFF,76.31,Classic Reward,Points
AY,SEA,Business,GBP,LHR,104500,QFF,265.89,Classic Reward,Points
AY,HKG,Business,EUR,FRA,104500,QFF,120.8,Classic Reward,Points
AY,HKG,Business,EUR,CDG,104500,QFF,118.41,Classic Reward,Points
AY,LHR,Business,JPY,NRT,104500,QFF,61520.0,Classic Reward,Points
AY,HKG,Business,GBP,MAN,104500,QFF,241.28,Classic Reward,Points
AY,FRA,Business,JPY,HND,104500,QFF,61560.0,Classic Reward,Points
AY,HKG,Business,EUR,MXP,104500,QFF,45.91,Classic Reward,Points
AY,CDG,Business,JPY,HND,104500,QFF,61640.0,Classic Reward,Points
AY,MAD,Business,HKD,HKG,104500,QFF,460.0,Classic Reward,Points
AY,NRT,Business,EUR,FRA,104500,QFF,245.8,Classic Reward,Points
AY,HKG,Business,EUR,AMS,104500,QFF,91.72,Classic Reward,Points
AY,LHR,Business,HKD,HKG,104500,QFF,460.0,Classic Reward,Points
AY,SIN,Business,GBP,LHR,104500,QFF,242.49,Classic Reward,Points
AY,NRT,Business,EUR,MAD,119200,QFF,164.82,Classic Reward,Points
AY,LAX,Business,EUR,MAD,119200,QFF,76.37,Classic Reward,Points
AY,LAX,Business,EUR,BCN,119200,QFF,75.41,Classic Reward,Points
BA,JFK,Economy,GBP,LHR,24500,QFF,302.39,Classic Reward,Points
BA,LHR,Economy,USD,EWR,24500,QFF,232.8,Classic Reward,Points
BA,JFK,Economy,GBP,LGW,24500,QFF,272.27,Classic Reward,Points
BA,EWR,Economy,GBP,LHR,24500,QFF,303.39,Classic Reward,Points
BA,LHR,Economy,USD,JFK,24500,QFF,232.8,Classic Reward,Points
BA,LGW,Economy,USD,JFK,24500,QFF,232.8,Classic Reward,Points
BA,CDG,Economy,USD,EWR,30200,QFF,231.3,Classic Reward,Points
BA,FCO,Economy,USD,EWR,30200,QFF,231.3,Classic Reward,Points
BA,FCO,Economy,USD,JFK,30200,QFF,231.3,Classic Reward,Points
BA,EWR,Economy,EUR,BCN,30200,QFF,218.67,Classic Reward,Points
BA,AMS,Economy,USD,EWR,30200,QFF,268.0,Classic Reward,Points
BA,DFW,Economy,GBP,LHR,30200,QFF,303.39,Classic Reward,Points
BA,AMS,Economy,USD,IAD,30200,QFF,231.3,Classic Reward,Points
BA,SEA,Economy,GBP,LHR,30200,QFF,302.29,Classic Reward,Points
BA,IAD,Economy,EUR,CDG,30200,QFF,243.71,Classic Reward,Points
BA,EWR,Economy,EUR,MAD,30200,QFF,219.64,Classic Reward,Points
BA,JFK,Economy,EUR,CDG,30200,QFF,243.71,Classic Reward,Points
BA,LHR,Economy,INR,BOM,30200,QFF,14052.0,Classic Reward,Points
BA,BWI,Economy,EUR,AMS,30200,QFF,265.97,Classic Reward,Points
BA,CDG,Economy,USD,BWI,30200,QFF,231.3,Classic Reward,Points
BA,SYD,Economy,SGD,SIN,30200,QFF,248.7,Classic Reward,Points
BA,CDG,Economy,USD,ORD,30200,QFF,231.3,Classic Reward,Points
BA,BOM,Economy,GBP,LHR,30200,QFF,257.89,Classic Reward,Points
BA,DEL,Economy,GBP,LHR,30200,QFF,247.89,Classic Reward,Points
BA,BCN,Economy,USD,JFK,30200,QFF,231.3,Classic Reward,Points
BA,EWR,Economy,EUR,AMS,30200,QFF,271.53,Classic Reward,Points
BA,CDG,Economy,USD,JFK,30200,QFF,231.3,Classic Reward,Points
BA,AMS,Economy,USD,ORD,30200,QFF,231.3,Classic Reward,Points
BA,IAD,Economy,EUR,AMS,30200,QFF,271.58,Classic Reward,Points
BA,JFK,Economy,EUR,BCN,30200,QFF,218.67,Classic Reward,Points
BA,SIN,Economy,AUD,SYD,30200,QFF,239.49,Classic Reward,Points
BA,CDG,Economy,USD,IAD,30200,QFF,231.3,Classic Reward,Points
BA,ORD,Economy,EUR,AMS,30200,QFF,271.58,Classic Reward,Points
BA,AMS,Economy,USD,BWI,30200,QFF,231.3,Classic Reward,Points
BA,BWI,Economy,EUR,CDG,30200,QFF,243.71,Classic Reward,Points
BA,LHR,Economy,INR,DEL,30200,QFF,13286.0,Classic Reward,Points
BA,ORD,Economy,EUR,MAD,30200,QFF,219.68,Classic Reward,Points
BA,LHR,Economy,USD,BWI,30200,QFF,232.8,Classic Reward,Points
BA,AMS,Economy,USD,JFK,30200,QFF,231.3,Classic Reward,Points
BA,EWR,Economy,EUR,FCO,30200,QFF,239.0,Classic Reward,Points
BA,LHR,Economy,USD,SEA,30200,QFF,232.8,Classic Reward,Points
BA,JFK,Economy,EUR,MAD,30200,QFF,219.56,Classic Reward,Points
BA,LHR,Economy,USD,ORD,30200,QFF,232.8,Classic Reward,Points
BA,LHR,Economy,USD,DFW,30200,QFF,232.8,Classic Reward,Points
BA,MAD,Economy,USD,JFK,30200,QFF,231.3,Classic Reward,Points
BA,BWI,Economy,GBP,LHR,30200,QFF,303.29,Classic Reward,Points
BA,JFK,Economy,EUR,AMS,30200,QFF,265.92,Classic Reward,Points
BA,BCN,Economy,USD,EWR,30200,QFF,231.3,Classic Reward,Points
BA,IAD,Economy,GBP,LHR,30200,QFF,303.29,Classic Reward,Points
BA,MAD,Economy,USD,ORD,30200,QFF,231.3,Classic Reward,Points
BA,EWR,Economy,EUR,CDG,30200,QFF,243.66,Classic Reward,Points
BA,LHR,Economy,USD,IAD,30200,QFF,232.8,Classic Reward,Points
BA,LAX,Economy,GBP,LHR,37800,QFF,302.39,Classic Reward,Points
BA,LHR,Economy,INR,MAA,37800,QFF,13849.0,Classic Reward,Points
BA,SFO,Economy,EUR,AMS,37800,QFF,265.97,Classic Reward,Points
BA,AMS,Economy,USD,LAX,37800,QFF,231.3,Classic Reward,Points
BA,LHR,Economy,CNY,PVG,37800,QFF,1521.0,Classic Reward,Points
BA,MAA,Economy,GBP,LHR,37800,QFF,240.39,Classic Reward,Points
BA,CDG,Economy,USD,SFO,37800,QFF,231.3,Classic Reward,Points
BA,HYD,Economy,GBP,LHR,37800,QFF,241.39,Classic Reward,Points
BA,CDG,Economy,USD,SEA,37800,QFF,231.3,Classic Reward,Points
BA,PKX,Economy,GBP,LHR,37800,QFF,240.39,Classic Reward,Points
BA,SFO,Economy,EUR,CDG,37800,QFF,243.66,Classic Reward,Points
BA,FRA,Economy,USD,DFW,37800,QFF,231.3,Classic Reward,Points
BA,SEA,Economy,EUR,CDG,37800,QFF,243.71,Classic Reward,Points
BA,AMS,Economy,USD,SFO,37800,QFF,268.0,Classic Reward,Points
BA,LHR,Economy,CNY,PKX,37800,QFF,1527.0,Classic Reward,Points
BA,FCO,Economy,USD,DFW,37800,QFF,231.3,Classic Reward,Points
BA,MAD,Economy,USD,DFW,37800,QFF,231.2,Classic Reward,Points
BA,DUB,Economy,USD,DFW,37800,QFF,225.7,Classic Reward,Points
BA,LHR,Economy,USD,SFO,37800,QFF,232.8,Classic Reward,Points
BA,CDG,Economy,USD,DFW,37800,QFF,231.2,Classic Reward,Points
BA,CDG,Economy,USD,LAX,37800,QFF,231.3,Classic Reward,Points
BA,PVG,Economy,GBP,LHR,37800,QFF,240.39,Classic Reward,Points
BA,LAX,Economy,EUR,CDG,37800,QFF,243.66,Classic Reward,Points
BA,DFW,Economy,EUR,FCO,37800,QFF,238.92,Classic Reward,Points
BA,LHR,Economy,INR,HYD,37800,QFF,14893.0,Classic Reward,Points
BA,LHR,Economy,INR,BLR,37800,QFF,14775.0,Classic Reward,Points
BA,LHR,Economy,USD,LAX,37800,QFF,232.8,Classic Reward,Points
BA,ZRH,Economy,HKD,HKG,45000,QFF,687.0,Classic Reward,Points
BA,CDG,Economy,JPY,HND,45000,QFF,58240.0,Classic Reward,Points
BA,AMS,Economy,HKD,HKG,45000,QFF,687.0,Classic Reward,Points
BA,HND,Economy,GBP,LHR,45000,QFF,245.39,Classic Reward,Points
